순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
158,여행,프렌즈 캐나다 : 밴쿠버.토론토.몬트리올.퀘벡.로키,892781052X,9788927810520,14980,중앙books(중앙북스),이주은.한세라 지음,22000,19800,2200,10%,"1,100점",20191007,1168
159,여행,먼 북소리,8970129502,9788970129501,3830,문학사상사,"무라카미 하루키 지음, 윤성원 옮김",16000,14400,1600,10%,800점,20190918,2580
160,여행,전국 책방 여행기,8962622963,9788962622966,3810,동아시아,석류 지음,15000,13500,1500,10%,750점,20190814,458
161,여행,차 없이 떠나는 제주 여행 코스북,K792635520,9791160508192,13910,길벗,정은주 지음,15000,13500,1500,10%,750점,20190703,1172
162,여행,빨강머리 앤이 사랑한 풍경,K152635912,9791187936299,3840,터치아트,"캐서린 리드 지음, 정현진 옮김",22000,19800,2200,10%,"1,100점",20190605,2700
163,여행,프렌즈 오키나와 : 케라마.미야코.이시가키,8927810139,9788927810131,14980,중앙books(중앙북스),전명윤.김영남 지음,16000,14400,1600,10%,800점,20190605,226
164,여행,부산의 해산물 맛집과 해양생물 이야기,K292635306,9791164353224,3898,좋은땅,허성회 지음,18000,16200,1800,10%,900점,20190517,156
165,여행,남미 히피 로드,K642635284,9791186536636,3810,나무발전소,노동효 지음,17000,15300,1700,10%,850점,20190425,996
166,여행,곽재구의 포구기행,8965746736,9788965746737,3810,해냄,곽재구 글,15800,14220,1580,10%,790점,20181224,677
167,여행,당신의 포르투갈은 어떤가요,K052534285,9791186561522,3920,북노마드,영민 지음,18000,16200,1800,10%,900점,20181025,801
168,여행,"때때로 괜찮지 않았지만, 그래도 괜찮았어",899896516X,9788998965167,13980,더시드컴퍼니,여행자MAY 지음,15000,13500,1500,10%,750점,20180824,815
169,여행,짠내투어,K142532126,9791155428252,13980,생각정거장,신익수 지음,16000,14400,1600,10%,800점,20180330,393
170,여행,마구로센세가 갑니다 1 : 오사카 & 와카야마,K222532395,9791188073153,3980,브레인스토어,나인완 지음,16500,14850,1650,10%,820점,20180202,362
171,여행,조선 여성 첫 세계 일주기,K112532299,9791187949152,3800,가갸날,나혜석 지음,12800,11520,1280,10%,640점,20180130,1603
172,여행,일본적 마음,K822532860,9791186274309,3810,책읽는고양이,김응교 지음,14000,12600,1400,10%,700점,20171130,1100
173,여행,일본 도자기 여행 : 교토의 향기,K062531751,9791185330464,13980,도도(도서출판),조용준 지음,20000,18000,2000,10%,"1,000점",20171113,569
174,여행,시리얼 시티가이드 코펜하겐,8967940963,9788967940966,14980,시드페이퍼,"시리얼 편집부 지음, 박성혜 옮김",12500,11250,1250,10%,620점,20171027,494
175,여행,Love & Free 러브 앤 프리,8998342340,9788998342340,3330,에이지21,"다카하시 아유무 지음, 이동희 옮김",13000,11700,1300,10%,650점,20171013,792
176,여행,부산,K912531223,9791186440186,4980,도서출판 가지,유승훈 지음,14000,12600,1400,10%,700점,20170925,567
177,여행,때가 되면 이란,K972531171,9791196075118,3810,난다,정영효 지음,13000,11700,1300,10%,650점,20170528,408
178,여행,영국을 걷다,8959894648,9788959894642,3980,미래의창,이영철 지음,14000,12600,1400,10%,700점,20170530,300
179,여행,평론가K는 광주에서만 살았다,K052535623,9791195907700,3810,난다,김형중 지음,13000,11700,1300,10%,650점,20161025,459
180,여행,조용한 흥분,K062433845,9791186561096,3810,북노마드,유지혜 지음,12000,10800,1200,10%,600점,20150807,1440
181,여행,일본 워킹홀리데이 & 아르바이트 일본어,K812433923,9791185980058,13980,바이링구얼,이선우.미즈하라 유우 지음,12500,11250,1250,10%,620점,20150630,831
182,여행,"빼빼가족, 버스 몰고 세계여행",8994197842,9788994197845,3980,북로그컴퍼니,빼빼가족 지음,15000,13500,1500,10%,750점,20150612,1488
183,여행,울릉도 100배 즐기기,892555612X,9788925556123,14980,알에이치코리아(RHK),박상준.이시우 지음,15000,13500,1500,10%,750점,20150430,224
184,여행,처음 상하이에 가는 사람이 가장 알고 싶은 것들,8960603309,9788960603301,13980,원앤원스타일,하경아 지음,15000,13500,1500,10%,750점,20140424,344
185,여행,오래된 것들은 다 아름답다,8970596526,9788970596525,3810,컬처그라퍼,승효상 지음,13800,12420,1380,10%,690점,20121023,2791
186,여행,푸른 영혼일 때 떠나라,8996274771,9788996274773,3810,나무발전소,"노동효 지음, 안시내 그림",13000,11700,1300,10%,650점,20110725,269
187,여행,"서울특별시전도 (1:40,000) (케이스 접지-휴대용)",8939000781,9788939000780,,성지문화사,성지문화사 편집부 지음,6000,5400,600,10%,300점,20210101,571
188,여행,"세계지도 한글지세 (코팅 원지/부착용) : 단면 (축척 1:39,000,000)",8939003098,9788939003095,,성지문화사,성지문화사 편집부 지음,15000,13500,1500,10%,750점,20210101,256
189,여행,신경림의 시인을 찾아서 1,8980409311,9788980409310,3810,우리교육,신경림 지음,11000,9900,1100,10%,550점,20100322,2586
190,여행,나의 서양미술 순례,8936470744,9788936470746,3600,창비,"서경식 지음, 박이엽 옮김",15000,13500,1500,10%,150점,20020205,3943
191,여행,전국유명 등산지도 200산,8939000730,9788939000735,,성지문화사,최선웅 엮음,16000,14400,1600,10%,800점,20200101,1057
192,여행,지구본 위에 칠판을 걸다,K062739238,9791189254537,3980,휴앤스토리,최혜경 지음,15000,13500,1500,10%,750점,20210305,1010
193,여행,우리는 사랑 아니면 여행이겠지,K272739030,9791196679255,3810,보다북스,최갑수 지음,15500,13950,1550,10%,770점,20210310,110
194,여행,그때 너에게 같이 가자고 말할걸,893498922X,9788934989226,3810,김영사,이정환 지음,13800,12420,1380,10%,690점,20210227,60
195,여행,여행이 멈춰도 사랑은 남는다,K522738421,9791190938471,13980,상상출판,채지형 지음,15000,13500,1500,10%,750점,20210222,640
196,여행,유럽 도자기 여행 : 동유럽 편,K372738327,9791185330969,3900,도도(도서출판),조용준 지음,22000,19800,2200,10%,"1,100점",20210222,160
197,여행,"미서부, 같이 가줄래?",8962918943,9788962918946,3980,푸른길,온정 지음,14000,12600,1400,10%,700점,20210222,490
198,여행,골목의 시간을 그리다,K632738322,9791191266054,3810,초록비책공방,정명섭.김효찬 지음,18000,16200,1800,10%,900점,20210220,130
199,여행,개항장 한세기 건너 지금,899617730X,9788996177302,3900,인천출판사,류민희.김진국 지음,15000,13500,1500,10%,750점,20210125,80
200,여행,"22살, 낯선 유럽",K972738026,9791166492167,3810,좋은땅,이은채 지음,12000,10800,1200,10%,600점,20210115,220
201,여행,하라쇼! 러시아,K672738028,9791191270075,3920,비욘드북스,"황인희 지음, 윤상구 사진",18000,16200,1800,10%,900점,20210118,235
202,여행,산이 그리움을 부른다,K982738796,9791166492358,3980,좋은땅,이장화 지음,23000,20700,2300,10%,"1,150점",20210129,135
203,여행,"동해, 시가 빛나는 바다",K042738794,9791191262162,3810,걷는사람,최재봉 지음,15000,13500,1500,10%,750점,20201231,120
204,여행,벗삼아호의 아름다운 항해,K492738791,9791186889244,3980,들메나무,허광음 지음,20000,18000,2000,10%,"1,000점",20210205,110
205,여행,"헤르만 헤세, 이탈리아 여행 그리고 르네상스 예술",8984119970,9788984119970,3850,세창출판사(세창미디어),김선형 지음,21000,19950,1050,5%,630점,20201230,90
206,여행,노래 따라 동해 기행,K472738480,9791191262148,3810,걷는사람,이동순 지음,15000,13500,1500,10%,750점,20201231,95
207,여행,별것 아닌 것,K502738180,9791197020148,3810,yeondoo,전윤혜 지음,14000,12600,1400,10%,700점,20210125,340
208,여행,동학의 땅 경북을 걷다,K132738083,9791191262124,3150,걷는사람,신정일 지음,15000,13500,1500,10%,750점,20201231,90
209,여행,제5차 국토종합계획 수정계획도 (대형 족자형),8969010351,9788969010353,3980,영진문화사,영진문화사 편집부 엮음,50000,45000,5000,10%,"2,500점",20210101,160
210,여행,모독 (10주기 스페셜 에디션),K552737353,9791170400370,3810,문학판,"박완서 지음, 민병일 사진",17000,15300,1700,10%,850점,20210121,395
211,여행,지구촌 야간관광,K642737258,9791188144044,3980,두현출판사,한국관광공사 지음,14000,12600,1400,10%,700점,20210120,370
212,여행,해시태그 타이중,K612737151,9791197219467,3910,해시태그(Hashtag),이라암 지음,13000,11700,1300,10%,650점,20210220,105
213,여행,중국 지리와 문물 기행,8956768447,9788956768441,3810,대경북스,서진우 지음,18000,16200,1800,10%,540점,20210112,85
214,여행,"도스토옙스키, 죽음의 집에서 살아나다",K952737052,9791159161476,4810,반딧불이(한결미디어),이정식 지음,16000,14400,1600,10%,800점,20210111,350
215,여행,일상이 의미 부여,K152737852,9791186274774,,책읽는고양이,황혜리 지음,11900,10710,1190,10%,590점,20210121,2085
216,여행,자동차로 떠나는 터키 가족여행,K242737605,9791165394998,3910,북랩,김영.김린.김예린 지음,15800,14220,1580,10%,790점,20201228,70
217,여행,형제가 함께 간 한국의 3대 트레킹 : 지리산 둘레길 편,K622737804,9791166032769,,이담북스,최병욱.최병선 지음,17000,15300,1700,10%,850점,20201231,165
218,여행,여행의 품격 (큰글자책),K792737693,9791190938211,,상상출판,박종인 글.사진,40000,38000,2000,5%,"2,000점",20201231,70
219,여행,난생 처음 떠나는 문화유산 ODA 여행,K042737597,9791197285110,3910,문보재,ODA 18인 지음,16000,16000,0,0%,800점,20201218,465
220,여행,섬문화 답사기 : 통영편,8964944690,9788964944691,4900,보누스,김준 지음,22000,19800,2200,10%,"1,100점",20201215,240
221,여행,다만 나로 살 뿐 1,K172736334,9791190382298,4810,수오서재,원제 지음,15000,13500,1500,10%,750점,20201215,3270
222,여행,섬에서의 하룻밤,K972736330,9791190052528,3980,파람북,김민수 지음,16000,14400,1600,10%,800점,20201214,855
223,여행,독일은 왜?,K092736472,9791185831992,3920,이지앤북스,강현성 지음,14000,12600,1400,10%,700점,20201130,605
224,여행,블루스트리트(BLUE STREET) Vol.14 : 골목 술집,K642736770,9791196999094,,리테일앤인사이트,블루스트리트 편집부 지음,12000,10800,1200,10%,540점,20201201,205
225,여행,언택트 한국여행,K102736663,9791165394561,3810,북랩,오종호 지음,18000,16200,1800,10%,900점,20201120,425
226,여행,"엄마, 히말라야는 왜 가?",K102736564,9791196872243,3910,책구름,백운희 지음,15000,13500,1500,10%,750점,20201127,655
227,여행,미국 보딩스쿨에서 아이비리그까지,K712735146,9791165369590,3190,좋은땅,최선남.신동혁 지음,33000,29700,3300,10%,"1,650점",20201111,155
228,여행,여행자의 편지 치앙마이,K062735313,9791195148264,3910,문화다방,문희정 지음,15000,13500,1500,10%,750점,20201105,330
229,여행,ENJOY 이번엔 제주,K142633127,9791191209075,13980,넥서스BOOKS,강석균 지음,18500,16650,1850,10%,920점,20201113,225
230,여행,당신이 모르는 그 곳 제주 Jeju Island,K042633027,9791189647094,,어라운더월드,어라운더월드 편집부 지음,18000,16200,1800,10%,900점,20201030,435
231,여행,이런 여행이라면,K582633028,9791197135309,,메종인디아,배종훈 외 지음,18000,16200,1800,10%,900점,20201022,145
232,여행,아이 좋아 가족 여행,8927811747,9788927811749,13980,중앙books(중앙북스),송윤경 지음,23000,20700,2300,10%,"1,150점",20201105,398
233,여행,"페루, 안데스의 시간",K892633826,9791189533441,3800,SISO,정성천 지음,15000,13500,1500,10%,750점,20201105,151
234,여행,지하철로 떠나는 서울 & 근교 여행,K472633724,9791190927840,13980,넥서스BOOKS,최미선.신석교 지음,22000,19800,2200,10%,"1,100점",20201105,280
235,여행,마침내 일상에 도착했다,K612633611,9791189510183,3910,컴인,김송은 지음,15000,13500,1500,10%,750점,20201028,853
236,여행,"바람이 분다, 걸어야겠다",K822633113,9791162850657,3810,마음의숲,박지현(제주유딧) 지음,15000,13500,1500,10%,750점,20201026,983
237,여행,지리쌤과 함께하는 우리나라 도시 여행 1~3 - 전3권,K692633713,9791187514527,4980,폭스코너,전국지리교사모임 지음,53500,48150,5350,10%,"2,670점",20201014,402
238,여행,피크닉,K822633606,9791190641227,13980,책밥,최가을 지음,14800,13320,1480,10%,740점,20201022,343
239,여행,유스티노 신부의 치유의 순례기,K682633402,9791187895190,3980,예지(Wisdom),김평만 지음,18000,16200,1800,10%,900점,20200915,1787
240,여행,"스물셋, 지금도 여행하고 있습니다",K232633307,9791165367787,3810,좋은땅,남채연 지음,12000,10800,1200,10%,600점,20200923,250
241,여행,큰 나무,K322633203,9791186309100,3480,문화통신,김남덕 지음,23000,20700,2300,10%,"1,150점",20201001,116
242,여행,연희동 편집자의 강릉 한달살기,K602633109,9791196341671,3810,왓어북,아뉴 지음,13000,11700,1300,10%,650점,20200925,350
243,여행,백두대간 눈으로 그리다 2,K592633806,9791165524203,3810,지식과감성#,김태연 지음,35000,31500,3500,10%,"1,750점",20200925,122
244,여행,오늘부터 차박캠핑,K822633694,9791165791957,13980,시공사,홍유진 지음,16000,14400,1600,10%,800점,20200924,1183
245,여행,결혼에도 휴가가 필요해서,K092633495,9791197050008,3810,북튼,아리(임현경) 지음,16000,14400,1600,10%,800점,20201005,1125
246,여행,해파랑길 몽돌소리,8978640869,9788978640862,3800,산책(도서출판),남상호 지음,15000,13500,1500,10%,750점,20200904,422
247,여행,청춘이라면? 미국 자전거 여행!,K912633171,9791166030741,13940,이담북스,신정훈 지음,15000,13500,1500,10%,750점,20200908,238
248,여행,지리쌤과 함께하는 우리나라 도시 여행 3,K372632954,9791187514503,3980,폭스코너,전국지리교사모임 지음,18500,16650,1850,10%,920점,20200915,802
249,여행,작은 책방은 힘이 세다,K372632616,9791196260088,3010,책방,장지은 지음,10000,9500,500,5%,300점,20200906,719
250,여행,나홀로 여행 컨설팅북,K932632706,9791165212612,13980,길벗,이주영 지음,17000,15300,1700,10%,850점,20200831,638
251,여행,노르웨이의 시간,K352631456,9791189510176,3920,컴인,신하늘 지음,18000,16200,1800,10%,900점,20200812,1889
252,여행,ENJOY 이번엔! 울릉도.독도,K972631357,9791190927345,13980,넥서스BOOKS,장치은 외 지음,13000,11700,1300,10%,650점,20200811,323
253,여행,프랑스 르퓌길 40일 도보여행,K452631352,9791166030291,13980,이담북스,박명희 지음,16000,14400,1600,10%,800점,20200807,140
254,여행,스타벅스로 세계 여행,K372631358,9791186972748,3980,제이앤제이제이,앨리스 지음,20000,18000,2000,10%,"1,000점",20200810,643
255,여행,"세상에서 가장 행복한 나라, 핀란드",K812631259,9791189930493,3920,하모니북,안건 지음,15000,13500,1500,10%,750점,20200825,483
256,여행,늬들이 서울을 알아?,K642631933,9791197075308,3910,넥스트뉴스,정홍택.김병윤 지음,18000,16200,1800,10%,900점,20200707,70
257,여행,우린 다시 여행하게 될 거야,K572631828,9791190061216,3810,두사람,김나영 외 지음,14500,13050,1450,10%,720점,20200810,349
258,여행,대한민국 섬 여행 가이드,8927811372,9788927811374,14980,중앙books(중앙북스),이준휘 지음,18800,16920,1880,10%,940점,20200808,953
259,여행,낙타의 관절은 두 번 꺾인다,8993525838,9788993525830,3810,행복우물,에피 지음,15000,13500,1500,10%,750점,20200803,1839
260,여행,고을 goeul vol.2 : 담양,K302631611,9791190109048,,로우프레스(부엌매거진),로우 프레스 편집부 지음,16000,14400,1600,10%,720점,20200724,868
261,여행,카카오프렌즈 동네산책 : 서울,K362631416,9791136238306,7810,대원앤북,"안또이 지음, 시루 그림",13800,12420,1380,10%,690점,20200723,283
262,여행,여행 꿀팁,K002631497,9791166030253,13980,이담북스,박동주 지음,14000,12600,1400,10%,700점,20200721,110
263,여행,하루 여행 하루 더 여행,K192631897,9791196679231,13980,보다북스,최갑수 지음,17000,15300,1700,10%,850점,20200730,985
264,여행,2019 홍콩 시위: 3달의 기록,K522631684,9791137211193,,부크크(bookk),권순목 지음,13500,13500,0,0%,0점,20200706,231
265,여행,서울 옛길 사용설명서,8979191944,9788979191943,3980,창해,한국청소년역사문화홍보단 지음,18500,16650,1850,10%,920점,20200721,272
266,여행,52주 여행 남몰래 아껴둔 서울경기 255,K642631176,9791190641098,13980,책밥,로리로리와 그 남자 글.사진,19500,17550,1950,10%,970점,20200725,846
267,여행,50대 여자 혼자 싸돌아 다니기,K142630218,9791137208278,,부크크(bookk),뒷북치는 여자 지음,14000,14000,0,0%,0점,20200602,220
268,여행,"괜찮아, 잘했어! 기차여행",8988125495,9788988125496,3910,글로벌마인드,정정심 지음,15800,14220,1580,10%,790점,20200622,336
269,여행,일은 핑계고 술 마시러 왔는데요?,K112630691,9791165790479,3810,시공사,탁재형 지음,16000,14400,1600,10%,800점,20200619,606
270,여행,산티아고 40일간의 위로,K172630576,9791188829156,3980,디스커버리미디어,박재희 지음,16500,14850,1650,10%,820점,20200625,297
271,여행,아이여행 가이드북,K792630368,9791189856946,13980,상상출판,권다현 지음,17000,15300,1700,10%,850점,20200615,597
272,여행,코넌 도일,8950988275,9788950988272,4000,arte(아르테),이다혜 지음,18800,16920,1880,10%,940점,20200603,3429
273,여행,"서울, 테마 산책길 4",K172630165,9791161615448,14530,서울책방,서울특별시 푸른도시국 자연생태과 지음,3000,3000,0,0%,150점,20190101,577
274,여행,크루즈여행 가이드북,K242639539,9791165390983,3980,북랩,김대은 지음,15800,14220,1580,10%,790점,20200508,133
275,여행,"여전히 난, 행복하려고",K942639513,9791189930363,3980,하모니북,조유일 지음,17600,15840,1760,10%,880점,20200525,204
276,여행,케이채의 모험,K142639113,9791187431183,3810,호빵,케이채 지음,16500,14850,1650,10%,820점,20200501,585
277,여행,스페인의 빨간 맛,K872639064,9791158771621,3920,바이북스,한지은 지음,15000,13500,1500,10%,750점,20200420,196
278,여행,참 쉽다 사이판에서 한달살기 (2020년~2021년 대비판),8960305529,9788960305526,13980,황금부엉이,이은경 외 지음,14300,12870,1430,10%,710점,20200429,276
279,여행,철인의 자전거 그리고 산티아고,K042639963,9791165391591,3810,북랩,김영일 지음,15000,13500,1500,10%,750점,20200415,180
280,여행,숍 인[!n] 유럽,K972639862,9791185831947,14980,이지앤북스,안미영 외 지음,10800,9720,1080,10%,540점,20200420,331
281,여행,바 인[!n] 유럽,K772639861,9791185831954,14980,이지앤북스,이연실 외 지음,11800,10620,1180,10%,590점,20200420,188
282,여행,함부로 사랑하고 수시로 떠나다,8954442366,9788954442367,3810,꼼지락,변종모 지음,13500,12150,1350,10%,670점,20200413,861
283,여행,전국일주 가이드북,K902638937,9791189856878,13980,상상출판,유철상 외 지음,17900,16110,1790,10%,890점,20200410,2822
284,여행,남부 유럽 도시 기행,8962918684,9788962918687,3920,푸른길,이경한 지음,18000,16200,1800,10%,900점,20200323,149
285,여행,에이든 세계 지도로 세계여행 루트 짜기,K772638228,9791190073042,,타블라라사,타블라라사 편집부.이정기 지음,16000,14400,1600,10%,800점,20200401,694
286,여행,주말여행 버킷리스트 99,8952762169,9788952762160,13980,시공사,김혜영 지음,19800,17820,1980,10%,990점,20200310,411
287,여행,철부지 시니어 729일간 내 맘대로 지구 한 바퀴,K512638405,9791190233668,3980,라온북,안정훈 지음,17000,15300,1700,10%,850점,20200306,490
288,여행,제주의 성숲 당올레 111,K482638687,9791189205614,3380,황금알,문무병 지음,30000,30000,0,0%,"1,500점",20200318,123
289,여행,가브리엘 샤넬을 찾아가는 길,K892638682,9791196147501,3920,유비앤코,김영일 지음,15000,13500,1500,10%,750점,20200215,98
290,여행,"포르투갈, 시간이 머무는 곳 (특별 리커버 에디션)",8997066528,9788997066520,3980,모요사,최경화 지음,18000,16200,1800,10%,900점,20200228,470
291,여행,여행이 은유하는 순간들,8967821026,9788967821029,3810,푸른향기,김윤성 지음,15000,13500,1500,10%,750점,20200309,315
292,여행,무작정 따라하기 하와이,K452637913,9791165210434,13980,길벗,박재서 지음,18500,16650,1850,10%,920점,20200207,248
293,여행,이탈리아 자동차 여행,K362637206,9791189469771,14980,꿈의지도,이정운.김기현 지음,16000,14400,1600,10%,800점,20200225,401
294,여행,한국 민중항쟁 답사기 : 광주·전남 편,8977469368,9788977469365,3910,내일을여는책,이혜영 지음,23000,20700,2300,10%,"1,150점",20200511,692
295,여행,미리 가 보는 북한,K632637693,9791161657554,13980,넥서스BOOKS,"헨리 마르 지음, 조경연 옮김, 닐 테일러",15000,13500,1500,10%,750점,20200210,287
296,여행,"이란-페르시아, 바람의 길을 걷다",8970759395,9788970759395,3910,문학세계사,김중식 지음,18000,16200,1800,10%,900점,20200130,243
297,여행,프라하에서 한 달 살기,K352636040,9791196845384,13980,책밥,사라 지음,17000,15300,1700,10%,850점,20200127,624
298,여행,버킷리스트 미국 서부 : 로스앤젤리스·라스베이거스·샌프란시스코·캐니언,K202636746,9791196845360,13980,책밥,서수민 지음,16000,14400,1600,10%,800점,20200128,409
299,여행,저스트 고 스페인 포르투갈 (2020~2021 최신개정판) (카카오프렌즈 스페셜 에디션),8952739396,9788952739391,14980,시공사,김지영 지음,18800,16920,1880,10%,940점,20200127,383
300,여행,고딩의 73일 미국 캐나다 여행일기장,K202636533,9791165390426,43940,북랩,신명 지음,17000,15300,1700,10%,850점,20200117,113
301,여행,김언호의 세계서점기행,8935663344,9788935663347,3980,한길사,김언호 지음,19000,18050,950,5%,570점,20200120,996
302,여행,일본 가톨릭 유산 성지순례 가이드북,K952636233,9791190162784,3980,바른북스,박승우 지음,15000,13500,1500,10%,750점,20200110,250
303,여행,스페인 하숙보다 더 리얼한 산티아고 순례길,K272636232,9791196872069,3920,메이킹북스,김병환 지음,15000,13500,1500,10%,750점,20200110,466
304,여행,에이든 부산 여행지도,K002636232,9791190073035,,타블라라사,타블라라사 편집부 외 지음,13800,12420,1380,10%,690점,20200115,481
305,여행,나의 문구 여행기,8958077468,9788958077466,3810,뜨인돌,문경연 지음,18800,16920,1880,10%,940점,20200117,8750
306,여행,인조이 상하이 : 항저우.쑤저우,K762636732,9791161658469,13980,넥서스BOOKS,이나미.민보영 지음,16500,14850,1650,10%,820점,20200108,182
307,여행,이탈리아 아트 트립,K052636731,9791165210212,3600,더퀘스트,김현성 지음,16000,14400,1600,10%,800점,20200110,572
308,여행,"내일은 스웨덴 : 스톡홀름, 예테보리, 말뫼, 웁살라",K742636622,9791188063413,14980,착한책방,김선태 지음,22000,19800,2200,10%,"1,100점",20200107,235
309,여행,그렇게 몽땅 떠났습니다,K612636526,9791190061117,3980,두사람,김지수 지음,14500,13050,1450,10%,720점,20200110,405
310,여행,아메리카 자전거 여행,K022636723,9791190427463,3810,위즈덤하우스,홍은택 지음,16000,14400,1600,10%,800점,20191212,391
311,여행,아는동네 아는인천 1,K412636419,9791190139021,13980,어반플레이(URBANPLAY),어반플레이 지음,15000,13500,1500,10%,750점,20191216,287
312,여행,캐나다 횡단 79일 - 하,K382636312,9791162759141,3980,지식과감성#,이종호 지음,23000,20700,2300,10%,"1,150점",20191210,91
313,여행,캐나다 횡단 79일 - 상,K352636312,9791162759134,3980,지식과감성#,이종호 지음,23000,20700,2300,10%,"1,150점",20191210,94
314,여행,천국이 내려오다,8934999748,9788934999744,3810,김영사,김동영 지음,14500,13050,1450,10%,720점,20191202,2636
